id_stock_summary,date,stock_code,stock_name,remarks,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
4024447,2026-06-03,ITMG,Indo Tambangraya Megah Tbk.,--MO1H3EU63200A121------------,22000.0,22025.0,22050.0,22225.0,21750.0,22075.0,75.0,2687200.0,59099345000.0,4166.0,157.7,22075.0,154600.0,22000.0,7900.0,1129925000.0,1129925000.0,377507943.0,973900.0,1260800.0,,0.0,0.0,0.0
4024448,2026-06-03,JARR,Jhonlin Agro Raya Tbk.,--UO1135000000D232------------,1605.0,1605.0,1605.0,1605.0,1365.0,1450.0,-155.0,1602700.0,2357962500.0,857.0,483.3,1450.0,16500.0,1445.0,100.0,9230665050.0,9230665050.0,1077218611.0,616800.0,482100.0,,0.0,0.0,0.0
4024449,2026-06-03,JAST,Jasnita Telekomindo Tbk.,--UO2130000000J311------------,86.0,85.0,86.0,86.0,74.0,79.0,-7.0,3084200.0,243699700.0,327.0,32.1,79.0,135000.0,78.0,72400.0,1082575738.0,1082575738.0,416466886.0,35000.0,22600.0,,0.0,0.0,0.0
4024450,2026-06-03,JATI,Informasi Teknologi Indonesia Tbk.,--UO2130000000I111------------,102.0,103.0,102.0,103.0,92.0,99.0,-3.0,8239100.0,821522700.0,926.0,99.0,100.0,557300.0,98.0,17000.0,3262520106.0,3262520106.0,652504021.0,1476100.0,8200.0,,0.0,0.0,0.0
4024451,2026-06-03,JAWA,Jaya Agra Wattie Tbk.,--UO2135000000D232------------,134.0,133.0,131.0,133.0,121.0,128.0,-6.0,942600.0,118534000.0,214.0,25.6,128.0,29800.0,126.0,7500.0,16232951842.0,16232951842.0,1217471388.0,6400.0,94100.0,,0.0,0.0,0.0
4024452,2026-06-03,JAYA,Armada Berjaya Trans Tbk.,--MO2130000000K211------------,128.0,127.0,128.0,129.0,119.0,121.0,-7.0,4379200.0,536572500.0,715.0,49.7,122.0,2500.0,121.0,108400.0,798499394.0,798499394.0,158262580.0,960700.0,675000.0,,0.0,0.0,0.0
4024453,2026-06-03,JECC,Jembo Cable Company Tbk.,--U-4130000000C131-----------X,525.0,0.0,0.0,520.0,520.0,520.0,-5.0,15200.0,7904000.0,24.0,197.1,520.0,11000.0,510.0,300.0,756000000.0,756000000.0,44830800.0,0.0,0.0,,0.0,0.0,0.0
4024454,2026-06-03,JGLE,Graha Andrasentra Propertindo Tbk.,--UO2135000000E512------------,58.0,58.0,58.0,59.0,50.0,52.0,-6.0,615852100.0,32291189300.0,12586.0,37.1,52.0,9289400.0,51.0,16368800.0,22581909405.0,22581909405.0,7743336735.0,3137900.0,35178600.0,,0.0,0.0,0.0
4024455,2026-06-03,JIHD,Jakarta International Hotels & Development Tbk.,--MO1135000000E512------------,426.0,424.0,422.0,424.0,382.0,400.0,-26.0,314700.0,126322000.0,191.0,226.9,402.0,9000.0,400.0,216200.0,2329040482.0,2329040482.0,550352266.0,64500.0,42200.0,,0.0,0.0,0.0
4024456,2026-06-03,JKON,Jaya Konstruksi Manggala Pratama Tbk.,--MO1135050000J211------------,71.0,71.0,72.0,72.0,68.0,69.0,-2.0,6210300.0,431246500.0,367.0,57.1,70.0,722400.0,69.0,439400.0,16308519860.0,16308519860.0,4254892831.0,925100.0,274300.0,,50900.0,4021100.0,1.0
4024457,2026-06-03,JMAS,Asuransi Jiwa Syariah Jasa Mitra Abadi Tbk.,--UO2130000000G413---L--------,288.0,292.0,292.0,294.0,254.0,286.0,-2.0,2432500.0,678818600.0,263.0,204.3,286.0,11900.0,284.0,100000.0,1000000000.0,1000000000.0,265900000.0,147800.0,0.0,,0.0,0.0,0.0
4024458,2026-06-03,JPFA,Japfa Comfeed Indonesia Tbk.,--MO1XDCMA4200D231------------,2390.0,2400.0,2400.0,2420.0,2220.0,2270.0,-120.0,22799500.0,52102219000.0,6314.0,620.6,2270.0,310600.0,2260.0,23500.0,11726575201.0,11726575201.0,4811413805.0,11674600.0,12377800.0,,400051.0,956115839.0,3.0
4024459,2026-06-03,JRPT,Jaya Real Property Tbk.,--UO1135050000H111------------,1105.0,1140.0,1135.0,1140.0,1080.0,1100.0,-5.0,145100.0,159310500.0,52.0,1057.7,1100.0,30000.0,1090.0,27000.0,12910719100.0,12910719100.0,1231682602.0,94400.0,0.0,,0.0,0.0,0.0
4024460,2026-06-03,JSKY,Sky Energy Indonesia Tbk.,--U-4100000000A211-E-L---Y---X,52.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2032540000.0,2032535000.0,1320744492.0,0.0,0.0,,0.0,0.0,0.0
4024461,2026-06-03,JSMR,Jasa Marga (Persero) Tbk.,--MO18AVVM6200J112------------,3040.0,2950.0,2940.0,2950.0,2880.0,2930.0,-110.0,3754000.0,10932490000.0,2079.0,172.8,2930.0,60200.0,2920.0,5000.0,7257871200.0,7257871200.0,1822451458.0,700300.0,1466400.0,,27.0,79110.0,1.0
4024462,2026-06-03,JSPT,Jakarta Setiabudi Internasional Tbk.,--UO1105000000E512------------,1230.0,1235.0,1235.0,1250.0,1205.0,1205.0,-25.0,9700.0,11910500.0,19.0,259.5,1245.0,200.0,1200.0,100.0,2318736000.0,2318736000.0,194310077.0,0.0,0.0,,0.0,0.0,0.0
4024463,2026-06-03,JTPE,Jasuindo Tiga Perkasa Tbk.,--MO1135000000C221------------,620.0,620.0,615.0,635.0,580.0,605.0,-15.0,3914400.0,2349381000.0,588.0,5366.8,605.0,121900.0,600.0,100.0,6852050000.0,6852050000.0,1380688075.0,355200.0,123400.0,,0.0,0.0,0.0
4024464,2026-06-03,KAEF,Kimia Farma Tbk.,--UO2105000000F211------------,470.0,470.0,470.0,500.0,430.0,440.0,-30.0,5942700.0,2790153200.0,1653.0,440.0,440.0,4900.0,438.0,52300.0,5566589677.0,5566589677.0,566678819.0,1545100.0,918500.0,,0.0,0.0,0.0
4024465,2026-06-03,KAQI,Jantra Grupo Indonesia Tbk.,--UO2130000000E111------------,100.0,101.0,102.0,102.0,86.0,93.0,-7.0,43050400.0,3974330100.0,2725.0,78.8,93.0,538200.0,92.0,321200.0,2075800000.0,2075800000.0,450033440.0,8440600.0,4819900.0,,0.0,0.0,0.0
4024466,2026-06-03,KARW,Meratus Jasa Prima Tbk.,--U-4130000000J113-E---------X,266.0,0.0,0.0,264.0,262.0,262.0,-4.0,171900.0,45044800.0,24.0,44.4,262.0,184400.0,260.0,700.0,587152700.0,587152700.0,133518524.0,0.0,160000.0,,0.0,0.0,0.0
4024467,2026-06-03,KAYU,Darmi Bersaudara Tbk.,--U-4100000000B151--DL---Y---X,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,665000000.0,150000000.0,221711000.0,0.0,0.0,,0.0,0.0,0.0
4024468,2026-06-03,KBAG,Karya Bersama Anugerah Tbk.,--U-4130000000H111-----------X,44.0,0.0,0.0,42.0,40.0,40.0,-4.0,4577300.0,184961200.0,204.0,40.0,40.0,5500900.0,0.0,0.0,7150002603.0,7150002603.0,2580435939.0,0.0,0.0,,0.0,0.0,0.0
4024469,2026-06-03,KBLI,KMI Wire & Cable Tbk.,--UO1135000000C131------------,324.0,328.0,328.0,328.0,320.0,324.0,0.0,549200.0,176883800.0,82.0,39.4,326.0,23400.0,318.0,59700.0,4007235107.0,4007235107.0,1979574143.0,45100.0,390600.0,,0.0,0.0,0.0
4024470,2026-06-03,KBLM,Kabelindo Murni Tbk.,--UO2130000000C131------------,302.0,308.0,306.0,308.0,272.0,296.0,-6.0,273400.0,79918200.0,137.0,9.9,296.0,1900.0,282.0,5000.0,1120000000.0,1120000000.0,101360000.0,1600.0,0.0,,0.0,0.0,0.0
4024471,2026-06-03,KBLV,First Media Tbk.,--UO2100000000J311------------,88.0,89.0,91.0,91.0,75.0,79.0,-9.0,3767200.0,301568900.0,681.0,21.0,79.0,19700.0,77.0,73100.0,1742167907.0,1742167907.0,976659329.0,548600.0,202700.0,,0.0,0.0,0.0
4024472,2026-06-03,KBRI,Kertas Basuki Rachmat Indonesia Tbk.,--U-4100000000B152---LS--Y---X,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,8687995734.0,8687995734.0,2171998934.0,0.0,0.0,,0.0,0.0,0.0
4024473,2026-06-03,KDSI,Kedawung Setia Industrial Tbk.,XDUO2130000000B131------------,448.0,0.0,0.0,448.0,434.0,448.0,0.0,24000.0,10724800.0,27.0,447.5,446.0,300.0,434.0,100.0,1620000000.0,1620000000.0,198612000.0,0.0,0.0,,0.0,0.0,0.0
4024474,2026-06-03,KDTN,Puri Sentul Permai Tbk.,--UO2105000000E512------------,820.0,0.0,0.0,840.0,770.0,780.0,-40.0,423400.0,336331000.0,151.0,520.0,825.0,800.0,780.0,5600.0,1250023298.0,1250023298.0,151877831.0,95200.0,159500.0,,0.0,0.0,0.0
4024475,2026-06-03,KEEN,Kencana Energi Lestari Tbk.,--MO1135000000J411------------,865.0,865.0,865.0,870.0,815.0,820.0,-45.0,11254100.0,9384181000.0,1055.0,207.1,820.0,16900.0,815.0,19800.0,3666312500.0,3651279900.0,622539863.0,750300.0,588300.0,,0.0,0.0,0.0
4024476,2026-06-03,KEJU,Mulia Boga Raya Tbk.,--MO1135000000D221------------,625.0,625.0,620.0,635.0,590.0,615.0,-10.0,2310400.0,1411547000.0,450.0,306.6,620.0,63500.0,615.0,16100.0,5624999999.0,5624999999.0,574875000.0,117400.0,237600.0,,0.0,0.0,0.0
4024477,2026-06-03,KETR,Ketrosden Triasmitra Tbk.,--UO2135000000J311------------,660.0,670.0,670.0,670.0,565.0,565.0,-95.0,102517800.0,61158747500.0,11379.0,188.3,570.0,119000.0,565.0,1141900.0,2841262838.0,426200000.0,638431760.0,23704100.0,10852800.0,,0.0,0.0,0.0
4024478,2026-06-03,KIAS,Keramika Indonesia Assosiasi Tbk.,--U-4130000000C121-----------X,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,14929100000.0,14929100000.0,891267270.0,0.0,0.0,,0.0,0.0,0.0
4024479,2026-06-03,KICI,Kedaung Indah Can Tbk,--UO2130000000E213------------,202.0,0.0,0.0,202.0,186.0,196.0,-6.0,543800.0,104748000.0,199.0,41.6,196.0,16700.0,192.0,600.0,276000000.0,276000000.0,52081200.0,1200.0,0.0,,0.0,0.0,0.0
4024480,2026-06-03,KIJA,Kawasan Industri Jababeka Tbk.,--MO1835FB0100H111------------,122.0,123.0,123.0,123.0,112.0,119.0,-3.0,110810300.0,12973531600.0,5141.0,4.1,119.0,270700.0,118.0,600.0,20824888369.0,20824888369.0,11576555444.0,34200700.0,11143000.0,,25450036.0,2954249564.0,32.0
4024481,2026-06-03,KING,Hoffmen Cleanindo Tbk.,--U-3000000000C231------------,565.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,434.6,0.0,0.0,0.0,0.0,2602852170.0,2602852170.0,0.0,0.0,0.0,,0.0,0.0,0.0
4024482,2026-06-03,KINO,Kino Indonesia Tbk.,CDUO2135000000D421------------,1135.0,0.0,0.0,1150.0,1125.0,1125.0,-10.0,49000.0,55925500.0,45.0,29.6,1130.0,100.0,1125.0,1300.0,1428571500.0,1428571500.0,142571436.0,400.0,1600.0,,0.0,0.0,0.0
4024483,2026-06-03,KIOS,Kioson Komersial Indonesia Tbk.,--UO2130000000I111------------,85.0,84.0,85.0,85.0,73.0,73.0,-12.0,8851400.0,679401200.0,1049.0,25.1,74.0,3000.0,73.0,524600.0,1075862960.0,1075862960.0,642182601.0,215200.0,195000.0,,0.0,0.0,0.0
4024484,2026-06-03,KJEN,Krida Jaringan Nusantara Tbk.,--UO2130000000K211------------,181.0,164.0,165.0,165.0,154.0,154.0,-27.0,19854400.0,3119495900.0,2364.0,76.2,154.0,9851600.0,0.0,0.0,500000000.0,499650000.0,141200000.0,39800.0,2065400.0,,0.0,0.0,0.0
4024485,2026-06-03,KKES,Kusuma Kemindo Sentosa Tbk.,--U-4130000000B111-----------X,50.0,0.0,0.0,50.0,45.0,45.0,-5.0,4893400.0,232750800.0,210.0,42.9,45.0,6090100.0,0.0,0.0,1500000000.0,1500000000.0,555900000.0,0.0,0.0,,175000.0,8400000.0,1.0
4024486,2026-06-03,KKGI,Resource Alam Indonesia Tbk.,--MO1135000000A121------------,288.0,290.0,290.0,292.0,256.0,264.0,-24.0,3203100.0,858167800.0,858.0,926.3,266.0,700.0,264.0,77500.0,5000000000.0,5000000000.0,793500000.0,255600.0,818300.0,,0.0,0.0,0.0
4024487,2026-06-03,KLAS,Pelayaran Kurnia Lautan Semesta Tbk.,--MO2130000000K211------------,71.0,71.0,71.0,72.0,64.0,68.0,-3.0,23958200.0,1575615800.0,1080.0,78.4,69.0,194200.0,68.0,1500.0,3644415975.0,3644415975.0,1028818630.0,2187300.0,4585500.0,,0.0,0.0,0.0
4024488,2026-06-03,KLBF,Kalbe Farma Tbk.,CDMO1XNAF3S200F211------------,745.0,745.0,745.0,745.0,705.0,730.0,-15.0,76738700.0,55345148000.0,11540.0,7119.9,735.0,957200.0,730.0,239400.0,46813391540.0,46813391540.0,17943572977.0,52590000.0,36477200.0,,2540271.0,1818834735.0,5.0
4024489,2026-06-03,KLIN,Klinko Karya Imaji Tbk.,--U-3000000000E743------------,127.0,0.0,0.0,127.0,119.0,120.0,-7.0,29000.0,3632400.0,33.0,120.0,120.0,4300.0,118.0,100.0,1307530330.0,1307530330.0,0.0,13000.0,0.0,,0.0,0.0,0.0
4024490,2026-06-03,KMDS,Kurniamitra Duta Sentosa Tbk.,CDUO2130000000D112------------,560.0,560.0,560.0,560.0,525.0,530.0,-30.0,139200.0,74289000.0,80.0,176.7,555.0,300.0,530.0,4500.0,800000000.0,800000000.0,130560000.0,0.0,14900.0,,0.0,0.0,0.0
4024491,2026-06-03,KMTR,Kirana Megatara Tbk.,--UO2105000000B153------------,248.0,248.0,248.0,248.0,230.0,238.0,-10.0,109900.0,26193000.0,65.0,52.0,242.0,5000.0,238.0,1600.0,8215366379.0,8210991379.0,616152478.0,7600.0,9900.0,,0.0,0.0,0.0
4024492,2026-06-03,KOBX,Kobexindo Tractors Tbk.,--UO2130000000C141------------,159.0,159.0,160.0,164.0,152.0,152.0,-7.0,3114700.0,488906100.0,556.0,38.0,152.0,20000.0,151.0,100300.0,2272500000.0,2272500000.0,219750750.0,871100.0,113900.0,,0.0,0.0,0.0
4024493,2026-06-03,KOCI,Kokoh Exa Nusantara Tbk.,--UO2130000000H111------------,100.0,101.0,102.0,105.0,87.0,93.0,-7.0,9788600.0,914288100.0,1213.0,77.5,93.0,73700.0,92.0,46400.0,4467423174.0,4467423174.0,519499245.0,2382600.0,1322900.0,,0.0,0.0,0.0
4024494,2026-06-03,KOIN,Kokoh Inti Arebama Tbk,--U-4130000000C121-E---------X,78.0,0.0,0.0,78.0,78.0,78.0,0.0,200.0,15600.0,2.0,52.8,78.0,8600.0,76.0,1100.0,980843732.0,980843732.0,92003142.0,0.0,0.0,,0.0,0.0,0.0
4024495,2026-06-03,KOKA,Koka Indonesia Tbk.,--UO2130000000J211------------,119.0,119.0,119.0,120.0,102.0,111.0,-8.0,6328600.0,691324300.0,591.0,86.7,111.0,71700.0,108.0,209600.0,2861333000.0,1638113000.0,615186595.0,444300.0,3123400.0,,0.0,0.0,0.0
4024496,2026-06-03,KONI,Perdana Bangun Pusaka Tbk,--UO2130000000C223------------,2750.0,0.0,0.0,2780.0,2450.0,2450.0,-300.0,15300.0,39926000.0,64.0,515.8,2580.0,100.0,2450.0,500.0,312000000.0,312000000.0,65832000.0,0.0,1500.0,,0.0,0.0,0.0
4024497,2026-06-03,KOPI,Mitra Energi Persada Tbk.,--UO2130000000A112------------,180.0,180.0,180.0,180.0,169.0,170.0,-10.0,148400.0,25475400.0,150.0,43.0,170.0,55300.0,169.0,25800.0,697266668.0,697266668.0,76280973.0,0.0,0.0,,0.0,0.0,0.0
4024498,2026-06-03,KOTA,DMS Propertindo Tbk.,--UO1130000000E512------------,111.0,113.0,113.0,114.0,95.0,95.0,-16.0,233430000.0,23368418500.0,10439.0,47.5,95.0,2694400.0,0.0,0.0,10546185701.0,10546185701.0,6245451172.0,24200600.0,71497300.0,,0.0,0.0,0.0
4024499,2026-06-03,KPIG,MNC Tourism Indonesia Tbk.,--MO1835F80000E512------------,91.0,92.0,92.0,100.0,87.0,95.0,4.0,171714400.0,16215897000.0,6580.0,204.4,95.0,1296100.0,93.0,4500.0,99857559263.0,99857559263.0,64378168457.0,36354700.0,38346200.0,,0.0,0.0,0.0
4024500,2026-06-03,KRAS,Krakatau Steel (Persero) Tbk.,--UO2105000000B144------------,210.0,210.0,208.0,210.0,190.0,199.0,-11.0,11219200.0,2255083600.0,892.0,24.7,199.0,464600.0,198.0,7800.0,19346396900.0,19346396900.0,3869279380.0,3794900.0,774700.0,,7000.0,1379000.0,1.0
4024501,2026-06-03,KREN,Quantum Clovera Investama Tbk.,--U-4130000000I111-----------X,15.0,0.0,0.0,15.0,14.0,14.0,-1.0,17412500.0,245006700.0,370.0,145.7,14.0,10797800.0,0.0,0.0,18208470100.0,18208470100.0,9594042896.0,2705100.0,0.0,,0.0,0.0,0.0
4024502,2026-06-03,KRYA,Bangun Karya Perkasa Jaya Tbk.,--UO2100000000J211---L--------,60.0,60.0,60.0,60.0,52.0,54.0,-6.0,40360200.0,2220005600.0,2444.0,43.2,55.0,207200.0,54.0,13900.0,1663943474.0,1663943474.0,994539014.0,5765300.0,5256900.0,,0.0,0.0,0.0
4024503,2026-06-03,KSIX,Kentanix Supra International Tbk.,--UO2100000000H111------------,334.0,334.0,320.0,336.0,320.0,322.0,-12.0,428200.0,140489800.0,52.0,71.2,334.0,14100.0,322.0,46800.0,2137831800.0,2137831800.0,320674770.0,0.0,0.0,,0.0,0.0,0.0
4024504,2026-06-03,KUAS,Ace Oldfields Tbk.,XDUO2130000000C121------------,122.0,132.0,133.0,143.0,104.0,104.0,-18.0,256233700.0,30976612000.0,19323.0,53.3,104.0,12392100.0,0.0,0.0,1292808150.0,1292808150.0,371294501.0,9969900.0,11911200.0,,0.0,0.0,0.0
4024505,2026-06-03,LABA,Green Power Group Tbk.,--UO2100000000C143---L--------,91.0,91.0,91.0,92.0,80.0,84.0,-7.0,8454400.0,714807100.0,851.0,67.2,85.0,140300.0,84.0,22900.0,1103402553.0,1103402553.0,691392040.0,1676000.0,471100.0,,0.0,0.0,0.0
4024506,2026-06-03,LABS,UBC Medical Indonesia Tbk.,--UO2130000000F112------------,137.0,137.0,138.0,170.0,137.0,149.0,12.0,30587500.0,4805009900.0,5750.0,146.1,150.0,1369600.0,149.0,1017500.0,3950000000.0,3950000000.0,830685000.0,2750700.0,2264300.0,,0.0,0.0,0.0
4024507,2026-06-03,LAJU,Jasa Berdikari Logistics Tbk.,--UO2130000000K211------------,69.0,69.0,69.0,69.0,60.0,63.0,-6.0,13398400.0,850914500.0,1114.0,63.0,64.0,652800.0,63.0,16700.0,2149942974.0,2149942974.0,700021432.0,785400.0,547700.0,,23500.0,1997500.0,1.0
4024508,2026-06-03,LAND,Trimitra Propertindo Tbk.,--UO2130000000H111------------,61.0,64.0,64.0,64.0,53.0,55.0,-6.0,18073600.0,1040031100.0,1744.0,14.1,55.0,69900.0,54.0,188500.0,2792620000.0,2792620000.0,773276478.0,4255400.0,1387300.0,,0.0,0.0,0.0
4024509,2026-06-03,LAPD,Leyand International Tbk.,--UO2100000000D113------------,68.0,68.0,68.0,68.0,58.0,58.0,-10.0,42029900.0,2526048300.0,1812.0,107.6,59.0,101400.0,58.0,600000.0,3966350139.0,3966350139.0,1943511568.0,1526800.0,6001400.0,,0.0,0.0,0.0
4024510,2026-06-03,LCGP,Eureka Prima Jakarta Tbk.,--U-4100000000H111---L---Y---X,114.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,91.2,0.0,0.0,0.0,0.0,5630000914.0,5630000914.0,4919494799.0,0.0,0.0,,0.0,0.0,0.0
4024511,2026-06-03,LCKM,LCK Global Kedaton Tbk.,--UO2100000000J321---L--------,118.0,120.0,119.0,120.0,101.0,104.0,-14.0,37845800.0,4090106200.0,4131.0,50.0,104.0,74000.0,103.0,3000.0,1000000000.0,1000000000.0,103900000.0,6290800.0,6296100.0,,0.0,0.0,0.0
4024512,2026-06-03,LEAD,Logindo Samudramakmur Tbk.,--UO2105000000A112------------,103.0,105.0,105.0,105.0,89.0,91.0,-12.0,22772800.0,2138399700.0,1271.0,14.2,91.0,21100.0,90.0,236600.0,5799616328.0,5799616328.0,1743944630.0,2299100.0,4057600.0,,0.0,0.0,0.0
4024513,2026-06-03,LFLO,Imago Mulia Persada Tbk.,--U-3000000000E211------------,446.0,0.0,0.0,476.0,402.0,464.0,18.0,84500.0,36067400.0,44.0,464.0,464.0,3700.0,444.0,200.0,1307734937.0,1307734937.0,0.0,0.0,0.0,,0.0,0.0,0.0
4024514,2026-06-03,LIFE,MSIG Life Insurance Indonesia Tbk.,XDUO2105000000G413------------,6200.0,0.0,0.0,6225.0,5900.0,6200.0,0.0,1100.0,6752500.0,9.0,102.5,6200.0,1200.0,5800.0,2700.0,2100000000.0,2100000000.0,157500000.0,100.0,100.0,,0.0,0.0,0.0
4024515,2026-06-03,LINK,Link Net Tbk.,--UO2105000000J311------------,1260.0,0.0,0.0,1260.0,1130.0,1200.0,-60.0,50200.0,59554000.0,81.0,75.0,1200.0,200.0,1135.0,300.0,2863195484.0,2863195484.0,217030218.0,4400.0,0.0,,0.0,0.0,0.0
4024516,2026-06-03,LION,Lion Metal Works Tbk.,--UO2130000000C223------------,374.0,362.0,374.0,374.0,362.0,362.0,-12.0,36800.0,13462400.0,38.0,226.7,364.0,64400.0,362.0,5100.0,520160000.0,520160000.0,51339792.0,0.0,0.0,,0.0,0.0,0.0
4024517,2026-06-03,LIVE,Homeco Victoria Makmur Tbk.,--MO2135000000E213------------,202.0,0.0,0.0,210.0,185.0,206.0,4.0,1630200.0,320059000.0,191.0,139.2,206.0,7100.0,190.0,18800.0,4593005014.0,4593005014.0,958100846.0,98700.0,4800.0,,0.0,0.0,0.0
4024518,2026-06-03,LMAS,Limas Indonesia Makmur Tbk,--U-4100000000I121-EDL---Y---X,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,787851525.0,787851525.0,620669431.0,0.0,0.0,,0.0,0.0,0.0
4024519,2026-06-03,LMAX,Lupromax Pelumas Indonesia Tbk.,--U-3000000000E111------------,113.0,0.0,0.0,112.0,102.0,102.0,-11.0,693800.0,72237200.0,110.0,51.0,102.0,5823400.0,0.0,0.0,650008775.0,650008775.0,0.0,0.0,0.0,,0.0,0.0,0.0
4024520,2026-06-03,LMPI,Langgeng Makmur Industri Tbk.,--UO2130000000E213------------,152.0,0.0,0.0,156.0,135.0,148.0,-4.0,728600.0,104469400.0,179.0,21.6,148.0,8800.0,146.0,21000.0,1008517669.0,1008517669.0,76445639.0,49900.0,0.0,,0.0,0.0,0.0
4024521,2026-06-03,LMSH,Lionmesh Prima Tbk.,--U-4130000000B144-----------X,256.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,35.6,0.0,0.0,0.0,0.0,96000000.0,96000000.0,14428800.0,0.0,0.0,,0.0,0.0,0.0
4024522,2026-06-03,LOPI,Logisticsplus International Tbk.,--U-3000000000K211------------,90.0,0.0,0.0,95.0,81.0,81.0,-9.0,2236900.0,183515300.0,219.0,81.0,81.0,973100.0,0.0,0.0,1100011289.0,1100011289.0,0.0,0.0,0.0,,0.0,0.0,0.0
4024523,2026-06-03,LPCK,Lippo Cikarang Tbk,--MO1135000000H111------------,520.0,535.0,530.0,535.0,494.0,505.0,-15.0,361200.0,182124100.0,211.0,57.5,505.0,4600.0,500.0,95000.0,5134685692.0,5134685692.0,479066175.0,29200.0,59800.0,,0.0,0.0,0.0
4024524,2026-06-03,LPGI,Lippo General Insurance Tbk.,XDUO2105000000G412------------,700.0,0.0,0.0,705.0,660.0,700.0,0.0,2700.0,1844500.0,20.0,629.2,700.0,85100.0,670.0,100.0,3000000000.0,3000000000.0,225600000.0,300.0,0.0,,0.0,0.0,0.0
4024525,2026-06-03,LPIN,Multi Prima Sejahtera Tbk,XDUO2130000000E111------------,402.0,406.0,402.0,406.0,392.0,394.0,-8.0,194900.0,77675000.0,153.0,179.7,396.0,39400.0,394.0,17400.0,425000000.0,425000000.0,74077500.0,0.0,0.0,,0.0,0.0,0.0
4024526,2026-06-03,LPKR,Lippo Karawaci Tbk.,--MO1105000000H111------------,65.0,66.0,66.0,67.0,61.0,62.0,-3.0,70133300.0,4406806500.0,2445.0,20.0,63.0,725100.0,62.0,125900.0,70898018369.0,70898018369.0,27600598551.0,14364600.0,27830600.0,,0.0,0.0,0.0
4024527,2026-06-03,LPLI,Star Pacific Tbk,--UO2130000000H111------------,242.0,244.0,244.0,250.0,238.0,246.0,4.0,406400.0,98159400.0,117.0,7.6,246.0,14200.0,240.0,2200.0,1170432803.0,1170432803.0,362248953.0,87000.0,123600.0,,0.0,0.0,0.0
4024528,2026-06-03,LPPF,MDS Retailing Tbk.,--MO1135000000E731------------,1605.0,1605.0,1600.0,1605.0,1535.0,1565.0,-40.0,3426400.0,5370774000.0,2165.0,35.5,1565.0,51500.0,1560.0,6500.0,2258279280.0,2258279280.0,1057100531.0,964600.0,627400.0,,0.0,0.0,0.0
4024529,2026-06-03,LPPS,Lenox Pasifik Investama Tbk.,--UO2100000000G512------------,70.0,70.0,70.0,70.0,62.0,65.0,-5.0,1335200.0,87946600.0,270.0,4.4,67.0,8200.0,65.0,21200.0,2588250000.0,2588250000.0,833675325.0,131300.0,0.0,,14000.0,1330000.0,1.0
4024530,2026-06-03,LRNA,Eka Sari Lorena Transport Tbk.,--UO2130000000K132------------,190.0,0.0,0.0,200.0,182.0,189.0,-1.0,124000.0,23239700.0,157.0,21.0,190.0,400.0,189.0,1200.0,350000022.0,350000022.0,78155005.0,0.0,0.0,,0.0,0.0,0.0
4024531,2026-06-03,LSIP,PP London Sumatra Indonesia Tbk.,--MO1135807200D232------------,1270.0,1285.0,1285.0,1285.0,1205.0,1235.0,-35.0,17656400.0,21870518500.0,2351.0,318.7,1235.0,67700.0,1230.0,11800.0,6819963965.0,6819963965.0,2745717492.0,5075100.0,5766400.0,,0.0,0.0,0.0
4024532,2026-06-03,LTLS,Lautan Luas Tbk.,XDUO1135000000B111------------,765.0,765.0,765.0,765.0,735.0,735.0,-30.0,13400.0,10011000.0,29.0,259.8,750.0,100.0,745.0,100.0,1560000000.0,1560000000.0,557544000.0,3300.0,0.0,,0.0,0.0,0.0
4024533,2026-06-03,LUCK,Sentral Mitra Informatika Tbk.,--UO2130000000I221------------,110.0,110.0,110.0,112.0,106.0,106.0,-4.0,3815900.0,412634500.0,327.0,37.1,107.0,40500.0,105.0,92900.0,715749640.0,354601900.0,190532554.0,407900.0,2051500.0,,0.0,0.0,0.0
4024534,2026-06-03,LUCY,Lima Dua Lima Tiga Tbk.,--U-3000000000E515------------,1120.0,0.0,0.0,1230.0,1010.0,1200.0,80.0,636400.0,729484500.0,418.0,1223.2,1200.0,8600.0,1070.0,10000.0,1514773893.0,1514773893.0,0.0,65400.0,18200.0,,0.0,0.0,0.0
